group_id,id,name,year_of_study,experience_level,hackathons_done,preferred_role,objective,friend_registration,preferred_team_size,Saturday afternoon,Sunday afternoon,Saturday night,Sunday morning,Saturday morning,C++,IoT,IoT,React Native,Data Analysis,UI/UX,Git,Design,Design,Go,Android Development,iOS Development,JavaScript,Blockchain,Blockchain,Java,Python,postgresql,MongoDB,Docker,PostgreSQL,TypeScript,Natural Language Processing,SQL,Agile,React,typescript,PyTorch,Data Visualization,DevOps,DevOps,AWS/Azure/GCP,Figma,HTML/CSS,design,Computer Vision,Machine Learning,Flutter,TensorFlow,Data,Rust,Flask,Catalan,English,French,German,Italian,Portuguese,Spanish,AR/VR,Blockchain,Blockchain,Communication,Cybersecurity,Databases,Design,Design,DevOps,DevOps,E-commerce/Retail,Education,Enterprise,Fintech,Gaming,Health,IoT,IoT,Life Hacks,Machine Learning/AI,Mobile,Music/Art,Productivity,Quantum,Robotic Process Automation,Social Good,Voice skills,Web,group_common_features
85,6e400493-a6b9-4f93-ba41-b8c853e49709,Marie Camille Winston,2,2,3,2,1,[],4,1,0,0,0,1,0,0,0,0,6,5,0,0,1,0,2,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,5,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,English; Spanish; Saturday morning; Saturday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; DevOps
85,59fd3f1c-c5ef-4bb5-9e68-102f1f7f139b,Livia Maria Lluís,2,2,2,2,1,[],4,1,0,1,1,1,0,4,0,2,6,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,4,0,0,1,0,1,0,1,0,0,0,0,English; Spanish; Saturday morning; Saturday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; DevOps
85,f26d92e7-e307-46ac-a41f-e2cf3dcc9f60,Sofia Catalina García,2,2,2,2,1,[],3,1,1,1,1,1,0,6,0,0,2,5,0,0,1,0,6,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,6,0,1,0,1,0,1,0,0,0,1,0,English; Spanish; Saturday morning; Saturday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; DevOps
86,b9bc12e5-bd99-49bd-b369-cbc9dccc9cb4,Alejandra Joy Thompson,2,2,2,1,1,[],4,1,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,2,0,7,0,0,0,0,0,0,0,0,1,0,7,6,0,0,0,4,4,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,Saturday morning; Saturday afternoon; Saturday night; Sunday afternoon; experience_level; preferred_role; TypeScript; year_of_study; DevOps
86,f0855781-884d-45ff-8b0d-e016ad947d97,Alessia Rachel Armstrong,3,2,5,3,1,[],4,1,1,1,0,1,2,6,0,4,0,0,0,0,0,0,0,4,0,0,1,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,6,0,0,0,1,1,0,0,0,0,0,0,Saturday morning; Saturday afternoon; Saturday night; Sunday afternoon; experience_level; preferred_role; TypeScript; year_of_study; DevOps
86,aa325f2b-6a65-41c8-a8a4-d240ae699a37,Ana Lisa Rodriguez,3,2,1,3,1,[],4,1,1,1,1,1,4,0,1,0,0,0,0,0,0,0,0,2,0,7,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,1,7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,Saturday morning; Saturday afternoon; Saturday night; Sunday afternoon; experience_level; preferred_role; TypeScript; year_of_study; DevOps
86,65327c02-6a7b-4ff6-874a-ea0a1466b207,Àgata Ferran Torrent,1,1,0,3,1,[],4,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,Saturday morning; Saturday afternoon; Saturday night; Sunday afternoon; experience_level; preferred_role; TypeScript; year_of_study; DevOps
87,c11638c4-3605-44d1-ad20-412e399402e6,Akseli Helvétès,2,2,1,1,1,[],4,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,2,3,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,Saturday morning; Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; Python; year_of_study; DevOps
87,f1934fe2-e739-42a7-81e4-b8c7cee25bcf,Astrid Samantha García,2,2,2,3,1,[],4,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,6,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Saturday morning; Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; Python; year_of_study; DevOps
87,eefa7c80-b8f2-4dae-9aa6-2cac951e7ade,Lena Rachel Schmidt,2,2,4,3,1,[],4,1,1,1,1,1,0,5,0,0,5,0,0,0,1,0,0,0,0,7,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,7,0,1,1,1,0,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,1,1,0,Saturday morning; Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; Python; year_of_study; DevOps
87,57fffc51-bcc8-4c36-afbe-795295e4a009,Alejandro Vicens Rodríguez,3,2,1,1,1,[],4,1,1,1,1,1,0,0,0,0,4,0,3,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,4,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,Saturday morning; Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; Python; year_of_study; DevOps
88,4d86540d-0b42-4530-bc05-d4a7ea3d1df9,Luna Alejandra Schmidt,3,2,3,2,1,[],4,1,1,1,1,1,0,5,1,0,0,5,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,4,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,5,1,1,0,1,1,0,1,1,0,0,0,English; Saturday morning; Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; SQL; year_of_study; DevOps
88,d69d8628-f3ba-46b8-a13f-7e3401bdaa10,Elisabet Fontrodona,3,3,4,2,1,[],4,1,1,1,1,1,4,9,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,9,0,0,0,0,3,0,0,0,0,0,0,6,0,4,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,9,1,0,0,0,1,0,0,1,0,0,0,English; Saturday morning; Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; SQL; year_of_study; DevOps
88,0fb69cbe-65be-4bac-bba4-7ddd0bcb6661,Sònia Elena Foster.,2,2,3,2,1,[],4,1,1,1,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,2,4,0,6,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,English; Saturday morning; Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; SQL; year_of_study; DevOps
88,f1feba8c-d1bd-4976-b90e-3f43bbbcee55,Maria Elena Thompson,2,2,4,4,1,[],4,1,1,1,1,1,0,0,0,0,0,0,2,0,0,0,4,2,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,English; Saturday morning; Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; SQL; year_of_study; DevOps
89,8e9dc4b3-8895-475f-ba8b-313ecd06cb32,Fleur Élise Windsor,3,2,3,1,1,[],4,1,1,1,0,1,0,0,1,0,0,0,5,0,1,0,4,2,0,5,0,0,7,0,6,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,English; Saturday morning; Saturday afternoon; Saturday night; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; DevOps
89,5d8c43e5-1565-4213-997a-060f9ed6a81d,Rylan Flynn Jameson,2,2,2,1,1,[],4,1,1,1,1,1,0,0,1,3,0,0,0,0,1,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,1,4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,English; Saturday morning; Saturday afternoon; Saturday night; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; DevOps
89,a654ae11-d7ea-48aa-ae32-522114a1c0ab,Carolina Verdaguer Rodríguez,3,2,4,5,1,[],4,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,7,0,0,7,1,0,4,0,0,4,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,2,7,1,1,0,0,0,0,1,1,7,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,English; Saturday morning; Saturday afternoon; Saturday night; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; DevOps
89,2dfbf41b-3109-4edc-b8d4-e1fe0cbe14a2,Ana Sofia Moreno,2,2,4,5,1,[],4,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4,0,4,4,0,6,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,English; Saturday morning; Saturday afternoon; Saturday night; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; DevOps
90,1717b4cf-fcb1-41b4-9cce-8219538c4d2e,Soledad González Moreno,2,2,2,4,1,[],4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; DevOps; Quantum
90,c13483bf-d6ca-41ec-a6b6-37e8574f69af,Eva Martínez García,1,1,1,4,1,[],3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; DevOps; Quantum
90,8eae2926-bc28-4dcb-99da-fa5a98281521,Rafaelo Zanetti,4,3,4,5,1,[],4,1,1,1,1,0,0,8,0,7,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,8,0,0,0,9,0,0,4,0,0,0,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,1,0,1,0,1,0,0,Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; DevOps; Quantum
91,7ebaf843-5532-4f42-90e1-2a08f6592fd8,Sabina Moreno,3,2,1,3,1,[],4,1,1,0,1,1,6,0,0,0,6,0,0,0,0,6,6,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,Saturday morning; Saturday afternoon; Sunday morning; hackathons_done; experience_level; preferred_role; year_of_study; DevOps
91,dea29315-7adc-40a0-8e37-f670b315a406,Elisabeth Kühnel,2,2,1,2,1,[],4,1,1,1,1,1,0,0,0,0,2,5,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,Saturday morning; Saturday afternoon; Sunday morning; hackathons_done; experience_level; preferred_role; year_of_study; DevOps
91,0892f490-8577-4e5e-9ce2-c28852b08fa5,Katja Linschtenborg,4,2,3,3,1,[],4,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,5,0,4,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,Saturday morning; Saturday afternoon; Sunday morning; hackathons_done; experience_level; preferred_role; year_of_study; DevOps
91,14f87989-7458-41dd-a33d-e0f4abe675cc,Anna Vidal,3,2,2,3,1,[],4,1,1,1,1,1,0,0,0,0,4,0,0,0,0,0,5,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,Saturday morning; Saturday afternoon; Sunday morning; hackathons_done; experience_level; preferred_role; year_of_study; DevOps
92,7509f71f-9d3a-4ada-b1f5-ebce1a58c785,Alba Estela Thompson,5,3,4,1,1,[],4,1,1,1,1,1,9,6,0,9,0,0,3,0,0,0,9,0,0,7,0,0,0,0,0,4,3,5,9,0,0,8,0,0,0,0,0,0,0,0,0,0,4,8,0,0,7,0,1,1,0,0,0,0,1,0,7,0,0,1,0,0,0,0,0,1,1,0,0,1,0,6,0,1,0,0,1,1,0,1,0,0,1,English; Saturday morning; Saturday afternoon; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; Gaming; DevOps
92,c596f489-7b3e-46cd-b6f6-b0553124d49e,Lily Rachel Emerson,2,2,5,4,1,[],4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,2,0,0,0,2,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,English; Saturday morning; Saturday afternoon; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; Gaming; DevOps
92,723fda22-2bf2-4a07-967d-9a92bc29ac06,Ashley Reynolds,4,2,5,2,1,[],4,1,1,1,1,1,0,6,0,0,7,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,6,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,6,0,0,0,0,0,1,0,0,0,0,0,English; Saturday morning; Saturday afternoon; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; Gaming; DevOps
92,2c123904-302c-4758-8196-45a1d49920dc,Sofía English Morales,3,2,5,4,1,[],4,1,1,1,1,1,0,7,0,0,0,0,0,0,1,7,2,0,2,7,1,0,0,0,0,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7,1,0,1,0,0,1,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,1,0,0,1,0,English; Saturday morning; Saturday afternoon; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; Gaming; DevOps
93,6e79daf2-b3c6-495c-a800-8aef1904cd6a,Lucy Mayfield,4,3,9,2,1,[],4,0,1,1,1,1,3,0,1,0,9,0,7,0,1,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7,0,8,0,0,7,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,English; Saturday morning; Saturday night; Sunday morning; hackathons_done; experience_level; preferred_role; year_of_study; Enterprise; DevOps
93,a4d586f5-2cd9-46cf-88dc-dfebcc1e2e34,Luna Maria Vogel,4,3,6,3,1,[],4,1,1,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,3,0,3,0,0,6,0,0,0,0,9,0,0,0,7,0,0,0,0,0,3,0,0,9,3,0,1,0,1,0,0,1,1,4,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,English; Saturday morning; Saturday night; Sunday morning; hackathons_done; experience_level; preferred_role; year_of_study; Enterprise; DevOps
93,4709ef24-9736-438d-b506-ed2804b719dc,Isabel Fournier-Rosas,4,3,8,1,1,[],4,1,0,1,1,1,8,8,0,0,0,6,0,0,0,3,3,3,7,4,0,0,4,0,0,0,0,0,0,5,0,0,0,0,6,0,1,0,0,0,0,0,6,0,0,0,0,0,0,1,1,0,0,0,1,0,4,0,1,1,1,0,0,0,1,1,0,1,1,0,0,8,0,0,0,0,0,0,0,0,0,1,1,English; Saturday morning; Saturday night; Sunday morning; hackathons_done; experience_level; preferred_role; year_of_study; Enterprise; DevOps
93,4ce18e0a-e4a1-40de-ad15-23c00cce7cf3,Ashley Emily Wynter,2,2,1,1,1,[],4,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,4,0,0,1,0,0,0,0,0,1,6,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,English; Saturday morning; Saturday night; Sunday morning; hackathons_done; experience_level; preferred_role; year_of_study; Enterprise; DevOps
94,c28a12f3-4d4a-46fd-b777-3167984fce66,Aurèlia Sofia Wellesley,3,2,1,4,1,[],4,1,1,1,1,1,0,0,0,0,2,7,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,2,3,0,4,0,0,3,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Saturday morning; Saturday night; Sunday morning; Sunday afternoon; experience_level; preferred_role; year_of_study; Gaming; DevOps
94,453aed48-4b53-4189-a5b7-e50714aecdd0,Aurora Rory Sørnes,1,1,0,5,1,[],4,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,Saturday morning; Saturday night; Sunday morning; Sunday afternoon; experience_level; preferred_role; year_of_study; Gaming; DevOps
94,c05d5ef2-fb63-4782-a535-e7fa614cc446,Luisa Margarida Cambridge,2,2,1,3,1,[],4,1,1,1,1,1,0,0,1,0,0,7,0,0,1,0,0,3,0,2,0,0,0,0,0,0,3,0,0,7,5,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,1,0,0,0,1,0,0,2,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,Saturday morning; Saturday night; Sunday morning; Sunday afternoon; experience_level; preferred_role; year_of_study; Gaming; DevOps
94,01165413-e6c6-42ce-9a2b-d69d12382ed1,Luna Elisabeth Kramer,2,2,1,5,1,[],4,1,1,1,1,1,0,6,1,0,0,0,0,0,1,0,4,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,4,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,6,1,0,0,1,0,0,0,0,0,0,0,Saturday morning; Saturday night; Sunday morning; Sunday afternoon; experience_level; preferred_role; year_of_study; Gaming; DevOps
95,8123433f-de8d-48c3-95f7-a50bdf52712a,Alejandra Borràs,3,2,5,2,2,[],4,1,0,1,1,1,0,0,0,0,5,7,0,0,1,0,5,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,English; Saturday morning; Saturday afternoon; Sunday morning; hackathons_done; experience_level; preferred_role; year_of_study; DevOps
95,9033c80a-1edf-4591-a9a5-dc1193ac5976,Aurora Escandon,2,2,2,3,2,[],4,1,1,1,1,1,0,7,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,1,0,0,1,0,1,1,0,English; Saturday morning; Saturday afternoon; Sunday morning; hackathons_done; experience_level; preferred_role; year_of_study; DevOps
95,3a86fe77-844b-480c-9022-5f4258f89f79,Leonhard Valls,2,2,5,3,2,[],4,1,1,0,1,1,0,0,1,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,English; Saturday morning; Saturday afternoon; Sunday morning; hackathons_done; experience_level; preferred_role; year_of_study; DevOps
95,766c6216-d518-4af7-b02a-d1d3e7ece80d,Sònia Engel Finch,4,2,2,1,2,[],4,1,1,1,1,1,0,4,1,0,0,5,0,0,0,0,6,0,0,0,0,7,0,0,0,2,0,0,0,0,0,7,0,6,0,0,1,0,0,0,0,0,0,7,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,1,English; Saturday morning; Saturday afternoon; Sunday morning; hackathons_done; experience_level; preferred_role; year_of_study; DevOps
96,eeffe57d-451f-4f54-992f-0410d152a077,Emilia Rose Harris,3,2,3,4,2,[],4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6,7,3,0,0,0,0,0,0,0,0,5,0,0,3,0,5,0,0,3,0,1,0,0,0,0,0,0,3,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,English; Saturday morning; Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; TensorFlow; year_of_study; DevOps
96,97a555b7-99a5-4a5e-8f47-631d5507e25a,Ruby Wynter,4,2,3,3,2,[],4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,4,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,English; Saturday morning; Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; TensorFlow; year_of_study; DevOps
96,e4e7b683-47d3-4b94-9fcc-b3de7f00c8d5,Sofía Charlotte Wynter,4,2,5,2,2,[],4,1,1,1,1,1,4,0,1,0,0,0,0,0,1,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,2,0,0,1,1,0,0,0,1,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,English; Saturday morning; Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; TensorFlow; year_of_study; DevOps
96,f8a68714-51a0-4a34-b737-723b13dac18d,Sofia García Müller,2,2,5,4,2,[],4,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,4,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,1,1,0,1,0,1,1,1,4,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,English; Saturday morning; Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; TensorFlow; year_of_study; DevOps
97,91bd93ce-c465-4b4f-a01d-54d701a72613,Aurora Santos Rodriguez,3,2,1,4,1,[],4,1,0,1,1,1,0,0,0,4,0,0,0,0,1,0,6,6,6,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,1,0,0,0,0,1,0,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,Spanish; Saturday morning; Saturday afternoon; Saturday night; Sunday morning; hackathons_done; experience_level; preferred_role; year_of_study; DevOps
97,0aec2451-3c28-4252-ba0c-4d1fc719ce79,Alessia Riley,3,2,3,4,1,[],4,1,1,1,1,1,0,0,1,0,0,0,6,0,0,5,0,0,0,0,0,2,0,0,0,6,4,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,Spanish; Saturday morning; Saturday afternoon; Saturday night; Sunday morning; hackathons_done; experience_level; preferred_role; year_of_study; DevOps
